Item:626210124; Precio:169173; Cant:4
Item:111102788; Precio:62900; Cant:44
Item:111102789; Precio:56899; Cant:22
Item:111102790; Precio:173899; Cant:20
Item:111102794; Precio:389900; Cant:12
Item:111102795; Precio:139899; Cant:16
Item:111102807; Precio:123900; Cant:19
Item:111102809; Precio:169900; Cant:7
Item:111102810; Precio:89899; Cant:11
Item:111102811; Precio:123900; Cant:8
Item:111110944; Precio:12075; Cant:11
Item:323221591; Precio:107261; Cant:0
Item:5151251215121000033; Precio:28770; Cant:48
Item:111102822; Precio:72491; Cant:7
Item:111102823; Precio:72147; Cant:3
Item:2323023040308; Precio:1397266; Cant:0
Item:111102827; Precio:13387; Cant:27
Item:111110948; Precio:68315; Cant:18
Item:111110949; Precio:10426; Cant:0
Item:111110950; Precio:63274; Cant:0
Item:111110951; Precio:23706; Cant:13
Item:111110952; Precio:57802; Cant:0
Item:111110953; Precio:166031; Cant:13
Item:111110954; Precio:22246; Cant:38
Item:111110955; Precio:66138; Cant:21
Item:111110956; Precio:180468; Cant:10
Item:111110959; Precio:57093; Cant:0
Item:111110960; Precio:206718; Cant:0
Item:323200155; Precio:96557; Cant:7
Item:323200156; Precio:53462; Cant:0
Item:323200157; Precio:65554; Cant:0
Item:323200158; Precio:46226; Cant:12
Item:323200159; Precio:89410; Cant:7
Item:303050902; Precio:108505; Cant:10
Item:303050903; Precio:313731; Cant:23
Item:303030950; Precio:130518; Cant:0
Item:323212451; Precio:6944; Cant:7
Item:323212452; Precio:6422; Cant:0
Item:323212453; Precio:14854; Cant:8
Item:323212454; Precio:12244; Cant:0
Item:323212457; Precio:95427; Cant:17
Item:323212458; Precio:80195; Cant:0
Item:323212459; Precio:64066; Cant:0
Item:323212460; Precio:60551; Cant:11
Item:323212482; Precio:35470; Cant:0
Item:323212483; Precio:38449; Cant:0
Item:323212496; Precio:15662; Cant:13
Item:323212497; Precio:17114; Cant:0
Item:323212498; Precio:14210; Cant:0
Item:323212499; Precio:12755; Cant:9
Item:323212500; Precio:17592; Cant:0
Item:343411045; Precio:51221; Cant:0
Item:343411046; Precio:56489; Cant:3
Item:343411047; Precio:16953; Cant:4
Item:343411049; Precio:44429; Cant:0
Item:343411050; Precio:21207; Cant:0
Item:343411051; Precio:31958; Cant:0
Item:343411052; Precio:43111; Cant:3
Item:343411053; Precio:56191; Cant:38
Item:343411054; Precio:19052; Cant:8
Item:343411055; Precio:30034; Cant:11
Item:343411056; Precio:33423; Cant:8
Item:333302762; Precio:313731; Cant:0
Item:303040190; Precio:430310; Cant:5
Item:313130131; Precio:35183; Cant:0
Item:333302763; Precio:209838; Cant:0
Item:333302764; Precio:152263; Cant:5
Item:333302765; Precio:77987; Cant:9
Item:353520294; Precio:17520; Cant:0
Item:353520295; Precio:21391; Cant:0
Item:353520296; Precio:5489; Cant:10
Item:323221593; Precio:40471; Cant:0
Item:323221594; Precio:23411; Cant:9
Item:323221595; Precio:43758; Cant:11
Item:323221596; Precio:21654; Cant:0
Item:323221598; Precio:43758; Cant:9
Item:323221601; Precio:23411; Cant:11
Item:323221604; Precio:43758; Cant:11
Item:323221605; Precio:23411; Cant:0
Item:323221606; Precio:43758; Cant:14
Item:323221607; Precio:23411; Cant:9
Item:323221608; Precio:41843; Cant:0
Item:626290113; Precio:20831; Cant:0
Item:343411063; Precio:15569; Cant:0
Item:626200352; Precio:15234; Cant:0
Item:626230242; Precio:26812; Cant:12
Item:626230243; Precio:29566; Cant:10
Item:626230244; Precio:66942; Cant:5
Item:626230245; Precio:93841; Cant:9
Item:626230248; Precio:184770; Cant:21
Item:626230249; Precio:188191; Cant:34
Item:626230250; Precio:65698; Cant:21
Item:626230251; Precio:65698; Cant:16
Item:626230252; Precio:29523; Cant:10
Item:626230253; Precio:31428; Cant:12
Item:333302786; Precio:59206; Cant:6
Item:5050050055005010183; Precio:5799; Cant:462
Item:5050050055005010185; Precio:59799; Cant:60
Item:636300121; Precio:41649; Cant:50
Item:636300122; Precio:14279; Cant:0
Item:636300123; Precio:7139; Cant:188
Item:636300124; Precio:14279; Cant:150
Item:353512371; Precio:39990; Cant:3
Item:353512374; Precio:39990; Cant:4
Item:353512375; Precio:39990; Cant:4
Item:353512376; Precio:39990; Cant:4
Item:353512378; Precio:39990; Cant:4
Item:353512379; Precio:39990; Cant:4
Item:5757357315731000225; Precio:69785; Cant:69
Item:111102837; Precio:82900; Cant:27
Item:111102838; Precio:143899; Cant:18
Item:5151151105110510001; Precio:78095; Cant:38
Item:5151151105110510002; Precio:81453; Cant:44
Item:5151151105110510003; Precio:85532; Cant:33
Item:5151151105110510004; Precio:109044; Cant:0
Item:313120308; Precio:21700; Cant:50
Item:313120309; Precio:21700; Cant:50
Item:313120310; Precio:21700; Cant:114
Item:313120311; Precio:21700; Cant:60
Item:313120312; Precio:21700; Cant:15
Item:111102867; Precio:30262; Cant:21
Item:111102868; Precio:135509; Cant:31
Item:111102869; Precio:30262; Cant:0
Item:111102870; Precio:127381; Cant:0
Item:111102872; Precio:226062; Cant:43
Item:111102874; Precio:26643; Cant:0
Item:111102875; Precio:117015; Cant:53
Item:111102877; Precio:27748; Cant:11
Item:111102878; Precio:100297; Cant:17
Item:111102879; Precio:25383; Cant:33
Item:111102880; Precio:103892; Cant:70
Item:111102881; Precio:277899; Cant:7
Item:111102882; Precio:129899; Cant:10
Item:111102883; Precio:58899; Cant:15
Item:111102884; Precio:61900; Cant:4
Item:111102885; Precio:61900; Cant:10
Item:111102886; Precio:69899; Cant:10
Item:111102888; Precio:117900; Cant:9
Item:111102890; Precio:38718; Cant:19
Item:353512387; Precio:10957; Cant:0
Item:353512388; Precio:10957; Cant:0
Item:353512391; Precio:11800; Cant:4
Item:353512392; Precio:11800; Cant:0
Item:353512393; Precio:23601; Cant:5
Item:353512394; Precio:23601; Cant:12
Item:353512396; Precio:10115; Cant:6
Item:353512397; Precio:10115; Cant:7
Item:353512398; Precio:10115; Cant:0
Item:353501146; Precio:6743; Cant:25
Item:353501147; Precio:12560; Cant:19
Item:353501148; Precio:49226; Cant:16
Item:353501149; Precio:2731; Cant:14
Item:353501150; Precio:6035; Cant:40
Item:353501151; Precio:11279; Cant:29
Item:353501152; Precio:4502; Cant:25
Item:353501153; Precio:8177; Cant:54
Item:353501154; Precio:7822; Cant:37
Item:353501155; Precio:11665; Cant:37
Item:353501156; Precio:17921; Cant:33
Item:2020820800003; Precio:108585; Cant:9
Item:626240256; Precio:86741; Cant:0
Item:111102900; Precio:4549; Cant:214
Item:111102901; Precio:4549; Cant:181
Item:343411085; Precio:10219; Cant:0
Item:343411086; Precio:10786; Cant:6
Item:343411087; Precio:10219; Cant:11
Item:343411088; Precio:13274; Cant:9
Item:343411089; Precio:11966; Cant:0
Item:343411090; Precio:15706; Cant:0
Item:343411091; Precio:17422; Cant:7
Item:343411092; Precio:22437; Cant:8
Item:343411093; Precio:24891; Cant:8
Item:343411094; Precio:32358; Cant:7
Item:343411095; Precio:32358; Cant:7
Item:343411096; Precio:18253; Cant:9
Item:343411097; Precio:16453; Cant:0
Item:343411098; Precio:65548; Cant:7
Item:343411099; Precio:58080; Cant:11
Item:343411100; Precio:132755; Cant:0
Item:343411101; Precio:165943; Cant:5
Item:343411102; Precio:191990; Cant:0
Item:303021439; Precio:72184; Cant:3
Item:303021440; Precio:83765; Cant:0
Item:303021441; Precio:112842; Cant:0
Item:343411103; Precio:6570; Cant:7
Item:343420843; Precio:156817; Cant:18
Item:343420844; Precio:177252; Cant:7
Item:343420845; Precio:62228; Cant:9
Item:343411083; Precio:52271; Cant:9
Item:343411084; Precio:79653; Cant:18
Item:303030991; Precio:123629; Cant:8
Item:343411104; Precio:15656; Cant:9
Item:343411105; Precio:17422; Cant:11
Item:343411106; Precio:24061; Cant:0
Item:303030995; Precio:118845; Cant:4
Item:303030996; Precio:186371; Cant:0
Item:303030997; Precio:193152; Cant:5
Item:111102907; Precio:63900; Cant:27
Item:111102908; Precio:355900; Cant:9
Item:111102909; Precio:402899; Cant:11
Item:111102910; Precio:367900; Cant:0
Item:111102911; Precio:367900; Cant:5
Item:111102913; Precio:120899; Cant:19
Item:111102915; Precio:29700; Cant:0
Item:111102916; Precio:148900; Cant:42
Item:111102917; Precio:42900; Cant:10
Item:111102918; Precio:358900; Cant:10
Item:111110996; Precio:113900; Cant:6
Item:111110998; Precio:115900; Cant:9
Item:111110999; Precio:137900; Cant:16
Item:111111002; Precio:335900; Cant:4
Item:111111004; Precio:181899; Cant:19
Item:111111005; Precio:115900; Cant:17
Item:111111006; Precio:99500; Cant:16
Item:2020220260130; Precio:98956; Cant:0
Item:2424124150009; Precio:89729; Cant:9
Item:2424124150010; Precio:99609; Cant:5
Item:5757457415741000327; Precio:13991; Cant:53
Item:5757457415741000328; Precio:26818; Cant:44
Item:5757457435743000123; Precio:24553; Cant:21
Item:5757457435743000124; Precio:39561; Cant:7
Item:343411118; Precio:50570; Cant:7
Item:343411119; Precio:36899; Cant:9
Item:323212586; Precio:43933; Cant:10
Item:323212587; Precio:55722; Cant:4
Item:323212588; Precio:66632; Cant:5
Item:111102931; Precio:7808; Cant:185
Item:111102954; Precio:4500; Cant:27
Item:111102955; Precio:8500; Cant:29
Item:111102956; Precio:3900; Cant:33
Item:111102957; Precio:7699; Cant:38
Item:111102958; Precio:12285; Cant:25
Item:111102959; Precio:27714; Cant:12
Item:111102960; Precio:39285; Cant:10
Item:111102961; Precio:46428; Cant:23
Item:111102962; Precio:12285; Cant:12
Item:111102963; Precio:27714; Cant:24
Item:111102964; Precio:37999; Cant:7
Item:111102965; Precio:46428; Cant:12
Item:111102966; Precio:12285; Cant:25
Item:111102967; Precio:27714; Cant:12
Item:111102968; Precio:37999; Cant:6
Item:111102969; Precio:46428; Cant:24
Item:111102970; Precio:10572; Cant:16
Item:111102971; Precio:24856; Cant:0
Item:111102972; Precio:37999; Cant:19
Item:111102973; Precio:45285; Cant:25
Item:111102974; Precio:39285; Cant:14
Item:303050962; Precio:30792; Cant:4
Item:303021478; Precio:64640; Cant:0
Item:303021479; Precio:86674; Cant:0
Item:303021480; Precio:120652; Cant:0
Item:303021481; Precio:74047; Cant:0
Item:303021482; Precio:113086; Cant:3
Item:303021483; Precio:146270; Cant:0
Item:303050963; Precio:191133; Cant:3
Item:303050964; Precio:191133; Cant:9
Item:303050965; Precio:219271; Cant:6
Item:303050966; Precio:129162; Cant:0
Item:303050967; Precio:103041; Cant:0
Item:313100472; Precio:21739; Cant:10
Item:343411132; Precio:16054; Cant:0
Item:343411134; Precio:29465; Cant:6
Item:343411135; Precio:29465; Cant:8
Item:343411136; Precio:29465; Cant:11
Item:343411137; Precio:36766; Cant:6
Item:343411138; Precio:36766; Cant:8
Item:343411139; Precio:36766; Cant:12
Item:343411140; Precio:36766; Cant:8
Item:343411141; Precio:35035; Cant:0
Item:343411142; Precio:42479; Cant:8
Item:343411143; Precio:45130; Cant:3
Item:343411144; Precio:35035; Cant:6
Item:343411145; Precio:29465; Cant:5
Item:111102978; Precio:121899; Cant:3
Item:5959859805980000074; Precio:68500; Cant:55
Item:313120330; Precio:38438; Cant:57
Item:111102984; Precio:13076; Cant:44
Item:111102985; Precio:20020; Cant:86
Item:5151251205120150001; Precio:26224; Cant:15
Item:111102989; Precio:346900; Cant:22
Item:353501163; Precio:14732; Cant:571
Item:353501164; Precio:13453; Cant:58
Item:353501165; Precio:13453; Cant:216
Item:353501166; Precio:14732; Cant:458
Item:353501168; Precio:13453; Cant:261
Item:111102990; Precio:41146; Cant:20
Item:111102991; Precio:30962; Cant:21
Item:313100475; Precio:86404; Cant:106
Item:313100482; Precio:87243; Cant:71
Item:313100483; Precio:107013; Cant:52
Item:313100476; Precio:86404; Cant:99
Item:313100477; Precio:97231; Cant:99
Item:313100484; Precio:109091; Cant:52
Item:313100485; Precio:76328; Cant:43
Item:313100478; Precio:97231; Cant:90
Item:313100486; Precio:64783; Cant:33
Item:313100487; Precio:82289; Cant:0
Item:313100479; Precio:109091; Cant:98
Item:313100480; Precio:109091; Cant:88
Item:313100481; Precio:86404; Cant:10
Item:313100488; Precio:60530; Cant:51
Item:343400238; Precio:16551; Cant:128
Item:343400240; Precio:16551; Cant:86
Item:303021503; Precio:240557; Cant:0
Item:303021504; Precio:191527; Cant:35
Item:303021505; Precio:191527; Cant:18
Item:303021506; Precio:191527; Cant:13
Item:303021507; Precio:191527; Cant:19
Item:323212616; Precio:42688; Cant:0
Item:5151251215121170027; Precio:81717; Cant:0
Item:5151251215121170028; Precio:88709; Cant:0
Item:333302897; Precio:26574; Cant:10
Item:5151151105110300080; Precio:3814; Cant:94
Item:5151151105110300081; Precio:4947; Cant:258
Item:5151151105110300082; Precio:6182; Cant:261
Item:111103002; Precio:65900; Cant:30
Item:111103004; Precio:6999; Cant:231
Item:111103005; Precio:6999; Cant:191
Item:111103006; Precio:6999; Cant:89
Item:111103007; Precio:6999; Cant:50
Item:111103008; Precio:6999; Cant:102
Item:111103009; Precio:6999; Cant:72
Item:111103010; Precio:9624; Cant:81
Item:111103011; Precio:12000; Cant:63
Item:111103012; Precio:7999; Cant:52
Item:313100492; Precio:77182; Cant:10
Item:313100493; Precio:12244; Cant:0
Item:313100494; Precio:20021; Cant:26
Item:313130133; Precio:15679; Cant:0
Item:323212632; Precio:23411; Cant:11
Item:323212633; Precio:30195; Cant:9
Item:323212624; Precio:23550; Cant:0
Item:323212625; Precio:17114; Cant:7
Item:323212626; Precio:14210; Cant:3
Item:323212627; Precio:20021; Cant:0
Item:323212628; Precio:24789; Cant:0
Item:323212629; Precio:50055; Cant:5
Item:323212630; Precio:77182; Cant:9
Item:323212631; Precio:28740; Cant:8
Item:323221666; Precio:109039; Cant:0
Item:333302917; Precio:11633; Cant:0
Item:333302921; Precio:64910; Cant:11
Item:333302922; Precio:47470; Cant:10
Item:333302923; Precio:47470; Cant:4
Item:333302914; Precio:1761042; Cant:0
Item:333302916; Precio:692484; Cant:0
Item:343411166; Precio:153216; Cant:6
Item:343411167; Precio:34393; Cant:7
Item:353512410; Precio:149539; Cant:0
Item:353512417; Precio:139608; Cant:3
Item:353512422; Precio:96557; Cant:5
Item:353512423; Precio:77182; Cant:9
Item:353512424; Precio:69430; Cant:3
Item:353512425; Precio:104306; Cant:3
Item:353512426; Precio:57805; Cant:5
Item:353512429; Precio:127691; Cant:0
Item:353512431; Precio:133032; Cant:3
Item:353512432; Precio:113967; Cant:0
Item:353512440; Precio:101396; Cant:0
Item:5050050035003020081; Precio:8500; Cant:80
Item:5050150105010020006; Precio:24800; Cant:227
Item:5050050025002000091; Precio:19800; Cant:0
Item:5050050055005010201; Precio:10899; Cant:701
Item:5757457415741000330; Precio:27799; Cant:132
Item:5757457415741000332; Precio:27799; Cant:124
Item:5757457415741000333; Precio:44000; Cant:0
Item:5757457415741000334; Precio:27799; Cant:23
Item:5757457415741000335; Precio:44000; Cant:4
Item:5757457415741000336; Precio:27799; Cant:85
Item:5757457415741000337; Precio:44000; Cant:11
Item:5757457415741000338; Precio:27799; Cant:91
Item:5757457415741000339; Precio:44000; Cant:0
Item:5757457415741000340; Precio:27799; Cant:54
Item:5757457415741000341; Precio:44000; Cant:0
Item:5757457415741000342; Precio:27799; Cant:109
Item:5757457415741000343; Precio:44000; Cant:0
Item:5757457415741000344; Precio:27799; Cant:70
Item:5757457415741000345; Precio:44000; Cant:0
Item:5858658605860002085; Precio:17499; Cant:695
Item:5858658605860002086; Precio:58000; Cant:76
Item:5151151105110520001; Precio:8400; Cant:368
Item:5050050055005000064; Precio:6999; Cant:906
Item:353501170; Precio:4656; Cant:48
Item:353501171; Precio:23611; Cant:36
Item:353501173; Precio:20821; Cant:13
Item:353501174; Precio:6154; Cant:25
Item:353501178; Precio:6574; Cant:39
Item:353501179; Precio:6574; Cant:18
Item:353501180; Precio:6828; Cant:16
Item:353501183; Precio:6305; Cant:9
Item:343411169; Precio:5985; Cant:32
Item:333302930; Precio:17175; Cant:11
Item:333302931; Precio:10452; Cant:11
Item:111101295; Precio:3130; Cant:0
Item:111101534; Precio:3130; Cant:0
Item:111101535; Precio:3130; Cant:0
Item:111110228; Precio:4888; Cant:143
Item:353500308; Precio:20103; Cant:29
Item:353500417; Precio:19770; Cant:43
Item:353500496; Precio:10436; Cant:40
Item:353501186; Precio:13040; Cant:32
Item:353501187; Precio:9066; Cant:34
Item:353501189; Precio:12787; Cant:24
Item:353501191; Precio:18406; Cant:209
Item:111100655; Precio:222359; Cant:17
Item:111100659; Precio:232979; Cant:0
Item:111101539; Precio:197860; Cant:23
Item:111103017; Precio:348560; Cant:23
Item:111103018; Precio:329230; Cant:38
Item:111103019; Precio:190580; Cant:37
Item:111103020; Precio:190580; Cant:9
Item:111103021; Precio:348560; Cant:32
Item:111103022; Precio:197860; Cant:21
Item:111103023; Precio:190580; Cant:27
Item:111103024; Precio:329231; Cant:36
Item:111103025; Precio:313279; Cant:7
Item:111111026; Precio:204754; Cant:23
Item:111111027; Precio:193993; Cant:25
Item:111103026; Precio:190580; Cant:17
Item:111103027; Precio:329230; Cant:5
Item:111103028; Precio:132337; Cant:7
Item:111103030; Precio:132336; Cant:6
Item:111103029; Precio:354744; Cant:6
Item:111103031; Precio:354743; Cant:3
Item:111103032; Precio:366986; Cant:4
Item:111111028; Precio:106542; Cant:5
Item:111111029; Precio:247212; Cant:10
Item:111111030; Precio:115328; Cant:11
Item:111111031; Precio:247212; Cant:15
Item:111103034; Precio:4549; Cant:56
Item:111111032; Precio:3426; Cant:63
Item:353501194; Precio:8324; Cant:5
Item:353501195; Precio:8449; Cant:6
Item:353501196; Precio:10417; Cant:0
Item:353501197; Precio:6930; Cant:0
Item:353501199; Precio:11286; Cant:0
Item:353501200; Precio:10620; Cant:0
Item:353501201; Precio:10795; Cant:0
Item:353501204; Precio:11031; Cant:0
Item:353501205; Precio:7777; Cant:0
Item:353501206; Precio:4886; Cant:0
Item:353501207; Precio:9579; Cant:0
Item:353501208; Precio:14143; Cant:0
Item:353501209; Precio:8710; Cant:0
Item:5959559505950000181; Precio:3199; Cant:755
Item:0404504560048; Precio:9600; Cant:68
Item:0404504560049; Precio:22847; Cant:6
Item:111103036; Precio:58291; Cant:32
Item:111103037; Precio:58291; Cant:0
Item:111103038; Precio:4165; Cant:170
Item:111103039; Precio:7737; Cant:32
Item:111103040; Precio:4545; Cant:53
Item:111103041; Precio:4353; Cant:77
Item:111103042; Precio:6915; Cant:38
Item:111111035; Precio:5232; Cant:117
Item:111111036; Precio:5401; Cant:59
Item:111111037; Precio:66482; Cant:84
Item:111111038; Precio:34947; Cant:62
Item:111111039; Precio:12911; Cant:38
Item:111103043; Precio:5331; Cant:56
Item:111103044; Precio:10310; Cant:9
Item:313160037; Precio:32876; Cant:509
Item:313160039; Precio:25256; Cant:478
Item:313120349; Precio:21666; Cant:57
Item:313120350; Precio:90555; Cant:28
Item:818130126; Precio:0; Cant:34
Item:626200381; Precio:22337; Cant:66
Item:626200382; Precio:22337; Cant:143
Item:626200383; Precio:22337; Cant:84
Item:626200384; Precio:22337; Cant:21
Item:626200385; Precio:22337; Cant:112
Item:626200386; Precio:22337; Cant:160
Item:626200387; Precio:31343; Cant:0
Item:626211135; Precio:23986; Cant:11
Item:626240272; Precio:9095; Cant:0
Item:626240273; Precio:46003; Cant:15
Item:626240274; Precio:137504; Cant:5
Item:626211136; Precio:102795; Cant:17
Item:2020120120129; Precio:2056; Cant:29
Item:2020120110059; Precio:41688; Cant:6
Item:2020120150046; Precio:45295; Cant:15
Item:2020120150047; Precio:52424; Cant:14
Item:626240275; Precio:30434; Cant:13
Item:626240276; Precio:30434; Cant:9
Item:626220079; Precio:35487; Cant:13
Item:626240277; Precio:81207; Cant:0
